Objective value:,28179.6
Resource used:,26903.4
Time:,607.254
Optim:,0
gap:,0.00523873
Path:,(0),(1941),(626),(814),(296),(732),(218),(1904),(1829),(1792),(809),(1733),(1799),(893),(1959),(1383),(344),(1320),(1614),(573),(566),(681),(1663),(1381),(1798),(104),(1192),(1670),(938),(1497),(727),(1773),(1554),(509),(1699),(1255),(1037),(1274),(1321),(1305),(100),(194),(105),(889),(1776),(1758),(207),(1999)
