Objective value:,42083.6
Resource used:,40154.9
Time:,607.255
Optim:,0
gap:,0.00661742
Path:,(0),(1375),(915),(360),(1575),(939),(1118),(658),(1140),(868),(1745),(393),(740),(1067),(1719),(463),(1351),(1531),(1318),(1032),(1116),(380),(1669),(482),(1735),(73),(875),(1016),(970),(215),(960),(1017),(1286),(1475),(1924),(1462),(207),(824),(1801),(1825),(67),(1028),(237),(1862),(1814),(451),(1114),(1711),(854),(1923),(102),(1754),(1164),(1447),(1760),(1256),(1236),(1412),(1161),(1056),(1246),(329),(716),(719),(1063),(156),(1273),(825),(1834),(1999)
