Objective value:,56924.9
Resource used:,54405.7
Time:,607.314
Optim:,0
gap:,0.000859687
Path:,(0),(921),(126),(1226),(996),(1241),(679),(94),(1540),(353),(1962),(1472),(1213),(1133),(239),(877),(73),(617),(362),(1812),(724),(790),(1802),(803),(1131),(1143),(268),(1442),(1071),(1227),(1989),(446),(939),(87),(1957),(33),(1903),(613),(1219),(553),(1228),(733),(172),(1261),(1621),(228),(375),(610),(1055),(1164),(376),(118),(1198),(1023),(1255),(1361),(471),(1080),(1651),(1805),(1561),(770),(212),(140),(1525),(123),(1876),(1518),(1637),(540),(630),(564),(383),(1314),(1851),(16),(1363),(227),(729),(1406),(1738),(476),(1761),(499),(1999)
